586282503981375488|Thu Apr 09 214016 +0000 2015|Los Angeles closes 500 medical marijuana shops but hundreds remain http//reutrs/1CvkXmm
586278524748750848|Thu Apr 09 212427 +0000 2015|US cuts poultry export forecast as deadly bird flu spreads http//reutrs/1abCAQY
586273441801699328|Thu Apr 09 210415 +0000 2015|Fears over Roundup herbicide residues prompt private testing http//reutrs/1DpfmCU
586254712523096068|Thu Apr 09 194950 +0000 2015|Liberia watchdog says some Ebola funds unaccounted for http//reutrs/1Dp1vfF
586243976333787137|Thu Apr 09 190710 +0000 2015|Diabetes devices may interfere with avalanche beacon signals http//reutrs/1DoTDLl
586241720490274816|Thu Apr 09 185812 +0000 2015|Three in Texas infected with Listeria from tainted ice cream CDC http//reutrs/1DoRX4s
586227568526917632|Thu Apr 09 180158 +0000 2015|Mediterranean rescuers in quest for seaborne migrants chef http//reutrs/1CuvM85
586212206729134082|Thu Apr 09 170056 +0000 2015|Fidelity CEO taps personal fortune for bets on cancer-related IPOs http//reutrs/1CufHPU
586203766774464512|Thu Apr 09 162723 +0000 2015|Mexico reports bird flu outbreaks in Puebla and Oaxaca states http//reutrs/1Cu6UgG
586199173499850752|Thu Apr 09 160908 +0000 2015|Can special flooring reduce fall injuries for elderly http//reutrs/1DolhYO
586199171587305472|Thu Apr 09 160908 +0000 2015|When surgeons say ‘we can fix it’ patients may misunderstand risks http//reutrs/1Cu2dU6
586149326205882368|Thu Apr 09 125104 +0000 2015|Detecting diabetes in children before symptoms appear http//reutrs/1CtdtAf
586143091893108736|Thu Apr 09 122617 +0000 2015|Niger isolates suspected bird flu farm as region takes precautions http//reutrs/1Ct7r2B
586046781055705088|Thu Apr 09 060335 +0000 2015|Sabra Dipping Co recalls 30000 cases of hummus over Listeria fears http//reutrs/1CrMAwn
586034906276433920|Thu Apr 09 051624 +0000 2015|California bill banning child vaccine exemptions moves ahead http//reutrs/1CrDIH4
585955607125106688|Thu Apr 09 000117 +0000 2015|US bird flu outbreak accelerates as wild ducks migrate north http//reutrs/1CqEV1z
585955605011177473|Thu Apr 09 000117 +0000 2015|US appeals court deals setback to Florida tobacco plaintiffs http//reutrs/1DlT2K8
585947650744266752|Wed Apr 08 232940 +0000 2015|Oklahoma set to join Kansas in banning flashpoint abortion procedure http//reutrs/1CqyhIC
585930674340810752|Wed Apr 08 222213 +0000 2015|Memory may suffer in mothers caring for disabled children http//reutrs/1DlA8Dq
585910283954171906|Wed Apr 08 210112 +0000 2015|Celladon to report results of its gene therapy for heart failure CEO http//reutrs/1CpZ6g0
585906301961666560|Wed Apr 08 204522 +0000 2015|Midlife arts crafts and socializing tied to better late-life cognition http//reutrs/1DlfOCa
585906299872923649|Wed Apr 08 204522 +0000 2015|Canada bird flu virus in Ontario highly pathogenic strain http//reutrs/1CpVnPu
585896184021180416|Wed Apr 08 200510 +0000 2015|Common painkiller may not ease lower back pain or osteoarthritis http//reutrs/1CpKux1
585896182100135936|Wed Apr 08 200509 +0000 2015|30 new Ebola cases lowest weekly figure in nearly a year WHO http//reutrs/1Dl7UZo
585880258123059200|Wed Apr 08 190153 +0000 2015|Fatal crashes involving teen drivers decline sharply in US http//reutrs/1DkWkxs
585876291976622080|Wed Apr 08 184607 +0000 2015|Injury prevention programs unpopular with high school coaches http//reutrs/1CpqB9m
585812272662065153|Wed Apr 08 143144 +0000 2015|UK biotech Silence Therapeutics raises 58 million for its RNA drive http//reutrs/1Co8ror
585752207263399936|Wed Apr 08 103303 +0000 2015|Chinese citizens sue government over transparency on Monsanto herbicide http//reutrs/1Cn9e9f
585593060085669888|Wed Apr 08 000039 +0000 2015|Kansas becomes first state to ban a second trimester abortion procedure http//reutrs/1Cl0YGG
585577142286733312|Tue Apr 07 225724 +0000 2015|Kids may be more likely to use customized playgrounds http//reutrs/1CkO1g2
585565805959589889|Tue Apr 07 221222 +0000 2015|Minnesota bird flu cases rise as US investigators arrive http//reutrs/1CkEiXh
585556798217854976|Tue Apr 07 213634 +0000 2015|Higher purpose in life tied to better brain health http//reutrs/1Dh1oTj
585548824128684034|Tue Apr 07 210453 +0000 2015|Taiwan Japan ban Ontario poultry over Canada bird flu http//reutrs/1DgTTMg
585540358228070401|Tue Apr 07 203114 +0000 2015|FDA accepts Novo Nordisks resubmitted application for insulin drug http//reutrs/1CkhlDC
585538034206126082|Tue Apr 07 202200 +0000 2015|With diabetes fewer meals may mean less hunger depression http//reutrs/1DgKYuc
585509751108304896|Tue Apr 07 182937 +0000 2015|Erectile dysfunction drugs vary in effectiveness side effects http//reutrs/1CjK0Zs
585494395148967938|Tue Apr 07 172836 +0000 2015|Sierra Leone says Kailahun Ebola case report was mistaken http//reutrs/1CjpTKK
585474589448347650|Tue Apr 07 160954 +0000 2015|Unrelated next of kin may lead to legal confusion http//reutrs/1DfWwhh
585466663329468416|Tue Apr 07 153824 +0000 2015|Hospira gets FDA warning letter for Italian facility http//reutrs/1DfQYDH
585452533461688321|Tue Apr 07 144215 +0000 2015|US FDA staff Swedish Match snus proposal raises questions http//reutrs/1CiqkVF
585452531553325056|Tue Apr 07 144215 +0000 2015|US Ebola patients condition improves to good NIH http//reutrs/1DfIImZ
