585978391360221184|Thu Apr 09 013150 0000 2015|Breast cancer risk test devised http//bbcin/1CimpJF
585947808772960257|Wed Apr 08 233018 0000 2015|GP workload harming care  BMA poll http//bbcin/1ChTBRv
585947807816650752|Wed Apr 08 233018 0000 2015|Short peoples heart risk greater http//bbcin/1ChTANp
585866060991078401|Wed Apr 08 180528 0000 2015|New approach against HIV promising http//bbcin/1E6jAjt
585794106170839041|Wed Apr 08 131933 0000 2015|Coalition undermined NHS  doctors http//bbcin/1CnLwK7
585733482413891584|Wed Apr 08 091839 0000 2015|Review of case against NHS manager http//bbcin/1Ffj6ci
585733481608646657|Wed Apr 08 091839 0000 2015|VIDEO All day is empty what am I going to do http//bbcin/1N7wSSz
585701601131765761|Wed Apr 08 071158 0000 2015|VIDEO Overhaul needed for endoflife care http//bbcin/1CmrRu3
585620828110397440|Wed Apr 08 015100 0000 2015|Care for dying needs overhaul http//bbcin/1FdSGrl
585437294120677376|Tue Apr 07 134142 0000 2015|VIDEO NHS Labour and Tory key policies http//bbcin/1Ci5eqD
585437293399252992|Tue Apr 07 134142 0000 2015|Have GP services got worse http//bbcin/1Ci5c22
585376127931129857|Tue Apr 07 093839 0000 2015|AampE waiting hits new worst level http//bbcin/1Fa4Xgz
585283574888206336|Tue Apr 07 033052 0000 2015|Parties row over GP opening hours http//bbcin/1CfcVOb
585231549819330560|Tue Apr 07 000409 0000 2015|Why strenuous runs may not be so bad after all http//bbcin/1Ceq0Y7
584985578074050560|Mon Apr 06 074644 0000 2015|VIDEO Health surcharge for nonEU patients http//bbcin/1C5Mlbk
584985576962592768|Mon Apr 06 074644 0000 2015|VIDEO Skin cancer spike from 60s holidays http//bbcin/1C9Gy3o
584901557218480129|Mon Apr 06 021252 0000 2015|80000 might die in future outbreak http//bbcin/1F3nif2
584893680747585537|Mon Apr 06 014134 0000 2015|Skin cancer linked to holiday boom http//bbcin/1Pb4Xjb
584140478720811008|Fri Apr 03 234837 0000 2015|Public back tax rises to fund NHS http//bbcin/1ETauYE
584140477718339584|Fri Apr 03 234837 0000 2015|VIDEO Welcome to the designer asylum http//bbcin/1CD3Dip
583959459589824513|Fri Apr 03 114919 0000 2015|VIDEO Why are we having less sex http//bbcin/19RKqiY
583837541373059073|Fri Apr 03 034451 0000 2015|Five ideas to transform the NHS http//bbcin/1BTQU7k
583784740064337920|Fri Apr 03 001502 0000 2015|Personal cancer vaccines exciting http//bbcin/1ENwsMD
583770728090112000|Thu Apr 02 231922 0000 2015|Child heart surgery deaths halved http//bbcin/1BT4s2U
583745704021008384|Thu Apr 02 213955 0000 2015|VIDEO Miliband Cameron failed the NHS http//bbcin/1BSKo0T
583659491310219264|Thu Apr 02 155721 0000 2015|Unsafe food growing global threat http//bbcin/1BREQDJ
583616089340280832|Thu Apr 02 130453 0000 2015|Health highlights http//bbcin/1EKlFCK
583550348352212992|Thu Apr 02 084339 0000 2015|Ambulance progress not fast enough http//bbcin/1P1AJyX
583406140337164288|Wed Apr 01 231037 0000 2015|Children’s hospital builds sleep app http//bbcin/1BO9jlZ
583406139561250816|Wed Apr 01 231037 0000 2015|Drug giant blocks eye treatment http//bbcin/1P0rpv2
583398284166733824|Wed Apr 01 223924 0000 2015|Blood test for Downs syndrome hailed http//bbcin/1BO3eWQ
583398283441119232|Wed Apr 01 223924 0000 2015|VIDEO We must plan for future of NHS http//bbcin/1BRNoeJ
583054276848582656|Tue Mar 31 235226 0000 2015|Paracetamol ‘no good for back pain http//bbcin/1MvP0oO
583054275237978113|Tue Mar 31 235226 0000 2015|Care system gets biggest shakeup http//bbcin/19Ad4Vy
583054274554245120|Tue Mar 31 235226 0000 2015|VIDEO Could existing drugs offer MS hope http//bbcin/1OWzSPT
582968831796207616|Tue Mar 31 181255 0000 2015|MS drug may already be out there http//bbcin/1BIUAZx
582824135799140352|Tue Mar 31 083756 0000 2015|VIDEO Nursing code of conduct launched http//bbcin/1BLrny7
582807922549256193|Tue Mar 31 073331 0000 2015|VIDEO Disability village under threat http//bbcin/1BLlj8L
582729504533049344|Tue Mar 31 022155 0000 2015|Uganda circumcision truck fights HIV http//bbcin/1BKT2iJ
582687699485622272|Mon Mar 30 233548 0000 2015|More veterans seek mental health aid http//bbcin/1DhbCnf
582687698772623361|Mon Mar 30 233547 0000 2015|Ecigarette use high among teens http//bbcin/1DhbCn6
582554028736843777|Mon Mar 30 144438 0000 2015|Medieval eye remedy kills MRSA http//bbcin/1ysI93N
582323221908709378|Sun Mar 29 232729 0000 2015|Parents rarely spot child obesity http//bbcin/1G0J4Ag
582167316806287360|Sun Mar 29 130759 0000 2015|VIDEO Vaccine to protect from meningitis B http//bbcin/1MjhH8r
581988293006344194|Sun Mar 29 011636 0000 2015|Chikungunya revives herbal remedies in Antigua http//bbcin/1BGLzBf
581988292343635968|Sun Mar 29 011636 0000 2015|The Bolivian women who knit parts for hearts http//bbcin/1BGLzBc
581988291639021568|Sun Mar 29 011636 0000 2015|Meningitis B vaccine deal agreed http//bbcin/1BGLzB7
581977670692388864|Sun Mar 29 003423 0000 2015|VIDEO Lifesaving knitters http//bbcin/1EimW3I
581971363017007104|Sun Mar 29 000920 0000 2015|Guinea declares Ebola emergency http//bbcin/1BGsCyB
581866645477412864|Sat Mar 28 171313 0000 2015|VIDEO BMA warning on sevenday NHS plan http//bbcin/1D0zkUv
581641608959037440|Sat Mar 28 021900 0000 2015|Rise in child mental health issues http//bbcin/1MebDOt
581641608023560192|Sat Mar 28 021900 0000 2015|Tories to pledge sevenday NHS http//bbcin/1CVTVtd
581634265885999104|Sat Mar 28 014949 0000 2015|VIDEO Military healthcare worker free of Ebola http//bbcin/1I1miW9
581516484465152000|Fri Mar 27 180148 0000 2015|NHS Labours private profits cap http//bbcin/1yjLmm0
581491891964755968|Fri Mar 27 162405 0000 2015|British medic declared free of Ebola http//bbcin/1HXxtiN
581430125406769152|Fri Mar 27 121839 0000 2015|Labour to cap private profits in NHS http//bbcin/1H4Yalx
581412942505115650|Fri Mar 27 111022 0000 2015|Sierra Leone in Ebola lockdown http//bbcin/1yhUzvi
581362817833398272|Fri Mar 27 075111 0000 2015|VIDEO Sitting down poses health risk http//bbcin/1HPBSaV
581317068831637504|Fri Mar 27 044924 0000 2015|VIDEO Diarrhoea killing poorest children http//bbcin/1BwOLzp
581278941442240513|Fri Mar 27 021753 0000 2015|Office workers too sedentary http//bbcin/1H2rWaw
581278940599173120|Fri Mar 27 021753 0000 2015|NHS medical accidents unit needed http//bbcin/1H2rWar
581278939869421569|Fri Mar 27 021753 0000 2015|Fitness linked to lower cancer risk http//bbcin/1M849wo
581126531411398656|Thu Mar 26 161216 0000 2015|Indiana emergency for HIV epidemic http//bbcin/1BtjNbi
581085280116953088|Thu Mar 26 132821 0000 2015|First Europe nonbeating heart swap http//bbcin/1GswybC
581023418461462529|Thu Mar 26 092232 0000 2015|VIDEO What makes a healthy high street http//bbcin/1yb9uar
581011618693132288|Thu Mar 26 083539 0000 2015|VIDEO NHS England deteriorating http//bbcin/1GqG2nW
580990290644729858|Thu Mar 26 071054 0000 2015|VIDEO Sport must act on mental health http//bbcin/1GqwCsz
580934925391523841|Thu Mar 26 033054 0000 2015|Unhealthiest High Streets revealed http//bbcin/1M1BBEK
580917156436533248|Thu Mar 26 022017 0000 2015|NHS problems worst since 1990s http//bbcin/1BpQPch
580917155459252224|Thu Mar 26 022017 0000 2015|DNA of an entire nation assessed http//bbcin/1BpQMx6
580844938654437376|Wed Mar 25 213319 0000 2015|Ebola more deadly in young children http//bbcin/1GW0Gu0
580644387417264128|Wed Mar 25 081624 0000 2015|Contaminated blood probe report due http//bbcin/1Gj7ZOj
580563917786750976|Wed Mar 25 025639 0000 2015|Antibiotic use linked to diabetes http//bbcin/1Gh6mAF
580550996977405953|Wed Mar 25 020518 0000 2015|Approach to obesity inexplicable http//bbcin/1HC2g85
580550994687336448|Wed Mar 25 020517 0000 2015|Air pollution link to stroke risk http//bbcin/1HC2g7X
580430006679134209|Tue Mar 24 180432 0000 2015|Excarers too little travel time http//bbcin/1LTsKF8
580430003944460288|Tue Mar 24 180431 0000 2015|Three IVF cycles a nobrainer http//bbcin/1GQpGD4
580348121164611584|Tue Mar 24 123909 0000 2015|Has Ebola focus led to other killer diseases being ignored http//bbcin/1y0v1CA
580330999541682176|Tue Mar 24 113106 0000 2015|Preventive surgery for cancer genes http//bbcin/1Gcd0IA
580297380173459456|Tue Mar 24 091731 0000 2015|VIDEO How one US school is battling obesity http//bbcin/1DS7Gua
580280816879546368|Tue Mar 24 081142 0000 2015|Angelina Jolie has ovaries removed http//bbcin/1Gb99vn
580265686762557440|Tue Mar 24 071135 0000 2015|VIDEO Dr Radhas guide to a healthy diet http//bbcin/1HuFsn2
580209041055440898|Tue Mar 24 032629 0000 2015|Methadone programme a black hole http//bbcin/1HtW1zE
580209040313057280|Tue Mar 24 032629 0000 2015|Hospital mental health absences rise http//bbcin/1HtVZb1
580045723342761984|Mon Mar 23 163731 0000 2015|VIDEO Could cannabis oil cure cancer http//bbcin/1DPcgcE
580045722554273792|Mon Mar 23 163731 0000 2015|Eat rice cold for fewer calories http//bbcin/1GLFMOk
579993544187723776|Mon Mar 23 131011 0000 2015|UK medics had humanitarian motives http//bbcin/1G4Oxoy
579976887465742336|Mon Mar 23 120400 0000 2015|VIDEO Half of children not eating healthily http//bbcin/1DO1u6w
579953349790842880|Mon Mar 23 103028 0000 2015|Ashya King free of brain cancer http//bbcin/1G3XMW6
579914329471905792|Mon Mar 23 075525 0000 2015|VIDEO Charity slams global Ebola response http//bbcin/1LMYlYT
579874731895046144|Mon Mar 23 051804 0000 2015|Hospital staff act above pay grade http//bbcin/1GJlBAo
579846572655054848|Mon Mar 23 032610 0000 2015|Diseasecarrying mosquitoes warning http//bbcin/1xSknOi
579846571518398464|Mon Mar 23 032610 0000 2015|How Ebola changed the world http//bbcin/1G1ZozC
579846570834673667|Mon Mar 23 032610 0000 2015|Early call for Ebola help ignored http//bbcin/1xSknxY
579476223958487040|Sun Mar 22 025432 0000 2015|Asias deadly secret The scourge of the betel nut http//bbcin/1HjNAtS
579262778772307969|Sat Mar 21 124623 0000 2015|VIDEO Hunt hopeful of Men B jab deal http//bbcin/1Hfvw4e
579216074110976000|Sat Mar 21 094048 0000 2015|VIDEO Criticism of Men B vaccine delay http//bbcin/1AUA20T
579122818937278464|Sat Mar 21 033014 0000 2015|Campaigners make Men B vaccine plea http//bbcin/1CELp1n
578929663235358720|Fri Mar 20 144242 0000 2015|VIDEO Conned IVF husband wins damages http//bbcin/1CBMqHx
578863091569422336|Fri Mar 20 101810 0000 2015|VIDEO What can make you happy http//bbcin/1FIUHum
578799146284367872|Fri Mar 20 060404 0000 2015|Mental health budgets cut by 8% http//bbcin/1B8UOJb
578763362697236480|Fri Mar 20 034153 0000 2015|Ebolaproof tablet device developed http//bbcin/1B8y2B6
578614634426470400|Thu Mar 19 175053 0000 2015|VIDEO Young carer Elle describes challenges http//bbcin/1AKGes9
578538639270944768|Thu Mar 19 124854 0000 2015|VIDEO Toxic smog prompts health warning http//bbcin/1B4woke
